Ticker,MSTR,MSTR,MSTR,MSTR,MSTR,MSTR,META,META,META,META,META,META,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,SPY,SPY,SPY,SPY,SPY,SPY
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-14 00:00:00+00:00,54.26100158691406,63.15999984741211,53.86199951171875,63.099998474121094,63.099998474121094,19118000,253.39999389648438,255.02999877929688,244.61000061035156,245.63999938964844,244.90261840820312,29739400,13.574999809265137,13.599749565124512,13.180500030517578,13.200249671936035,13.167738914489746,283120000,281.1300048828125,287.6666564941406,279.5833435058594,281.6666564941406,281.6666564941406,93798900,380.5899963378906,381.1300048828125,378.1000061035156,378.4599914550781,358.6351318359375,49989100
2021-01-15 00:00:00+00:00,60.709999084472656,62.284000396728516,57.400001525878906,57.80699920654297,57.80699920654297,16089000,247.89999389648438,253.86000061035156,247.16000366210938,251.36000061035156,250.60545349121094,24942900,13.227999687194824,13.325249671936035,12.84850025177002,12.85949993133545,12.827827453613281,277780000,284.0,286.6333312988281,273.0333251953125,275.38665771484375,275.38665771484375,116332800,376.7200012207031,377.5799865722656,373.70001220703125,375.70001220703125,356.01971435546875,107160000
2021-01-19 00:00:00+00:00,61.65299987792969,62.14500045776367,57.900001525878906,59.22100067138672,59.22100067138672,10378000,256.8999938964844,262.20001220703125,252.72000122070312,261.1000061035156,260.3162536621094,28028500,13.016249656677246,13.093999862670898,12.843999862670898,13.025250434875488,12.993171691894531,226188000,279.26666259765625,283.3333435058594,277.6666564941406,281.51666259765625,281.51666259765625,76101000,378.3399963378906,379.2300109863281,376.75,378.6499938964844,358.8150939941406,51233300
2021-01-20 00:00:00+00:00,57.92499923706055,58.900001525878906,53.20000076293945,55.082000732421875,55.082000732421875,12317000,268.92999267578125,270.32000732421875,263.6000061035156,267.4800109863281,266.67706298828125,25199900,13.111749649047852,13.430500030517578,13.056750297546387,13.365750312805176,13.332834243774414,258572000,286.2466735839844,286.5,279.09332275390625,283.48333740234375,283.48333740234375,76997700,381.1099853515625,384.7900085449219,380.69000244140625,383.8900146484375,363.7807312011719,61836100
2021-01-21 00:00:00+00:00,51.404998779296875,53.255001068115234,50.459999084472656,52.04600143432617,52.04600143432617,11688000,269.260009765625,273.6000061035156,267.489990234375,272.8699951171875,272.0509033203125,20838700,13.418499946594238,13.999250411987305,13.253000259399414,13.867500305175781,13.833346366882324,337780000,285.0,285.239990234375,280.47332763671875,281.663330078125,281.663330078125,61563300,384.489990234375,384.95001220703125,383.25,384.239990234375,364.1123352050781,47840100
2021-01-22 00:00:00+00:00,52.500999450683594,58.25,52.5,57.702999114990234,57.702999114990234,11333000,272.010009765625,278.4700012207031,272.0,274.5,273.6759948730469,21954000,13.739999771118164,13.841750144958496,13.627249717712402,13.712499618530273,13.678728103637695,246820000,278.10333251953125,282.6666564941406,276.2066650390625,282.21331787109375,282.21331787109375,60199500,382.25,384.1300048828125,381.8399963378906,382.8800048828125,362.82354736328125,52860500
2021-01-25 00:00:00+00:00,59.029998779296875,59.90800094604492,55.11399841308594,57.141998291015625,57.141998291015625,6834000,278.1400146484375,280.1000061035156,271.510009765625,278.010009765625,277.1754455566406,19087000,13.781749725341797,13.828499794006348,13.236499786376953,13.653249740600586,13.619625091552734,251112000,285.0,300.1333312988281,279.6066589355469,293.6000061035156,293.6000061035156,123520200,383.6700134277344,384.7699890136719,378.4599914550781,384.3900146484375,364.2545166015625,70402000
2021-01-26 00:00:00+00:00,55.5,56.46500015258789,54.599998474121094,55.98099899291992,55.98099899291992,4789000,278.1400146484375,285.3900146484375,277.80999755859375,282.04998779296875,281.20330810546875,19373600,13.580499649047852,13.644749641418457,13.387499809265137,13.435250282287598,13.402162551879883,163980000,297.1266784667969,298.6333312988281,290.5333251953125,294.36334228515625,294.36334228515625,69394800,385.4100036621094,385.8500061035156,383.5400085449219,383.7900085449219,363.6859436035156,42665300
2021-01-27 00:00:00+00:00,53.323001861572266,54.946998596191406,50.56999969482422,54.0099983215332,54.0099983215332,6564000,282.5299987792969,283.45001220703125,268.1199951171875,272.1400146484375,271.3230895996094,35346200,13.229999542236328,13.232749938964844,12.793749809265137,12.917750358581543,12.88593578338623,371272000,290.1166687011719,297.1666564941406,286.2200012207031,288.0533447265625,288.0533447265625,82002000,380.2200012207031,380.32000732421875,372.010009765625,374.4100036621094,354.7972106933594,123351100
2021-01-28 00:00:00+00:00,56.130001068115234,60.53300094604492,55.1510009765625,57.8380012512207,57.8380012512207,7630000,277.17999267578125,286.7900085449219,264.70001220703125,265.0,264.2044982910156,37758800,12.99625015258789,13.339750289916992,12.96049976348877,13.050999641418457,13.0188570022583,228316000,273.3333435058594,282.6666564941406,267.0,278.4766540527344,278.4766540527344,79134000,376.3599853515625,381.92999267578125,375.8900146484375,377.6300048828125,357.8486022949219,94198100
2021-01-29 00:00:00+00:00,68.0,69.64800262451172,60.75,61.73099899291992,61.73099899291992,14354000,265.29998779296875,266.55999755859375,254.85000610351562,258.3299865722656,257.5545349121094,30389500,13.074999809265137,13.334750175476074,12.911499977111816,12.989749908447266,12.957758903503418,271552000,276.6666564941406,280.8033447265625,260.0333251953125,264.510009765625,264.510009765625,104972400,375.6300048828125,376.6700134277344,368.2699890136719,370.07000732421875,350.6846618652344,126765100
2021-02-01 00:00:00+00:00,62.034000396728516,63.986000061035156,58.60499954223633,63.45600128173828,63.45600128173828,5555000,259.5199890136719,264.1700134277344,254.91000366210938,262.010009765625,261.2234802246094,22914300,13.053250312805176,13.270750045776367,12.902750015258789,13.237000465393066,13.204400062561035,217204000,271.42999267578125,280.6666564941406,265.1866760253906,279.9366760253906,279.9366760253906,76174200,373.7200012207031,377.3399963378906,370.3800048828125,376.2300109863281,356.52191162109375,75817600
2021-02-02 00:00:00+00:00,65.0009994506836,69.12799835205078,63.81700134277344,68.79199981689453,68.79199981689453,5343000,264.0,268.8500061035156,263.2699890136719,267.0799865722656,266.2782287597656,17320800,13.398750305175781,13.571999549865723,13.285499572753906,13.556750297546387,13.523364067077637,220440000,281.55999755859375,293.5,280.73333740234375,290.92999267578125,290.92999267578125,73038600,379.6499938964844,383.2200012207031,376.32000732421875,381.54998779296875,361.5632019042969,64450700
2021-02-03 00:00:00+00:00,70.16400146484375,75.38300323486328,69.5989990234375,74.11900329589844,74.11900329589844,9212000,265.6199951171875,269.20001220703125,263.8399963378906,266.6499938964844,265.84954833984375,14223400,13.63599967956543,13.931750297546387,13.516500473022461,13.530500411987305,13.49717903137207,245408000,292.3399963378906,292.6933288574219,284.35333251953125,284.89666748046875,284.89666748046875,55030500,382.44000244140625,383.70001220703125,380.4800109863281,381.8500061035156,361.8475646972656,52427100
2021-02-04 00:00:00+00:00,77.08999633789062,77.12300109863281,71.75,76.55899810791016,76.55899810791016,6365000,267.010009765625,268.1600036621094,264.0,266.489990234375,265.6900634765625,16060000,13.531000137329102,13.673500061035156,13.337750434875488,13.664250373840332,13.630598068237305,201340000,285.0,285.5,277.8066711425781,283.3299865722656,283.3299865722656,47438100,382.9599914550781,386.239990234375,381.9700012207031,386.19000244140625,365.9602355957031,47142600
2021-02-05 00:00:00+00:00,77.11799621582031,80.60099792480469,74.50199890136719,80.5999984741211,80.5999984741211,7667000,266.79998779296875,269.1700134277344,265.6700134277344,268.1000061035156,267.2951965332031,12454400,13.725000381469727,13.737250328063965,13.54574966430664,13.590999603271484,13.557526588439941,169152000,281.6666564941406,288.25665283203125,279.65667724609375,284.07666015625,284.07666015625,55699800,388.20001220703125,388.4700012207031,386.1400146484375,387.7099914550781,367.4005432128906,48669800
2021-02-08 00:00:00+00:00,92.58300018310547,105.0,89.0009994506836,104.0999984741211,104.0999984741211,20998000,268.75,269.8599853515625,265.0,266.5799865722656,265.77978515625,13755200,13.727250099182129,14.473750114440918,13.727250099182129,14.438750267028809,14.403188705444336,434624000,289.8900146484375,292.5899963378906,284.9166564941406,287.8066711425781,287.8066711425781,60485100,389.2699890136719,390.55999755859375,388.3500061035156,390.510009765625,370.0539245605469,38365200
2021-02-09 00:00:00+00:00,113.77400207519531,131.5,106.54100036621094,127.29399871826172,127.29399871826172,23197000,266.44000244140625,273.3900146484375,265.75,269.45001220703125,268.6411437988281,14613400,14.340749740600586,14.583250045776367,14.22249984741211,14.263250350952148,14.228121757507324,287560000,285.0400085449219,286.6000061035156,280.5833435058594,283.1533203125,283.1533203125,45473100,389.6099853515625,390.8900146484375,389.1700134277344,390.25,369.80755615234375,35551100
2021-02-10 00:00:00+00:00,119.60099792480469,119.9000015258789,95.03600311279297,97.447998046875,97.447998046875,22973000,272.45001220703125,273.79998779296875,267.7200012207031,271.8699951171875,271.05389404296875,14687200,14.463250160217285,14.904999732971191,14.341500282287598,14.764249801635742,14.727888107299805,485352000,281.21331787109375,281.6066589355469,266.67333984375,268.2733459472656,268.2733459472656,108648300,392.1199951171875,392.2799987792969,387.5,390.0799865722656,369.64642333984375,59154400
2021-02-11 00:00:00+00:00,113.72000122070312,113.99199676513672,97.7020034790039,100.99400329589844,100.99400329589844,16132000,271.8900146484375,273.5799865722656,268.489990234375,270.3900146484375,269.5783386230469,12828600,14.980250358581543,15.272250175476074,14.925000190734863,15.250749588012695,15.213190078735352,450828000,270.8133239746094,276.6266784667969,267.24334716796875,270.5533447265625,270.5533447265625,64868400,391.239990234375,391.69000244140625,388.1000061035156,390.7099914550781,370.2434387207031,42913300
2021-02-12 00:00:00+00:00,101.55899810791016,104.48899841308594,96.10099792480469,103.43099975585938,103.43099975585938,7674000,270.5199890136719,271.17999267578125,268.3399963378906,270.5,269.6880187988281,9097600,15.050000190734863,15.291250228881836,14.774999618530273,14.961250305175781,14.924403190612793,374756000,267.086669921875,272.4433288574219,261.77667236328125,272.0400085449219,272.0400085449219,71304900,389.8500061035156,392.8999938964844,389.7699890136719,392.6400146484375,372.07232666015625,50593300
2021-02-16 00:00:00+00:00,107.08399963378906,108.25700378417969,95.4229965209961,95.5,95.5,15017000,270.79998779296875,276.6000061035156,270.04998779296875,273.9700012207031,273.1475524902344,15417200,15.064249992370605,15.3725004196167,14.949999809265137,15.330249786376953,15.29249382019043,321960000,272.6666564941406,273.6666564941406,264.14666748046875,265.40667724609375,265.40667724609375,59406900,393.9599914550781,394.1700134277344,391.5299987792969,392.29998779296875,371.7501220703125,50972400
2021-02-17 00:00:00+00:00,93.94999694824219,95.4000015258789,87.80000305175781,94.18000030517578,94.18000030517578,18156000,271.239990234375,273.9700012207031,269.5799865722656,273.57000732421875,272.748779296875,12763200,15.170999526977539,15.22350025177002,14.779999732971191,14.906000137329102,14.86928939819336,274756000,259.6966552734375,266.61334228515625,254.00332641601562,266.04998779296875,266.04998779296875,77989500,390.4200134277344,392.6600036621094,389.3299865722656,392.3900146484375,371.8354187011719,52290600
2021-02-18 00:00:00+00:00,92.69000244140625,96.0,90.20600128173828,92.77799987792969,92.77799987792969,7932000,269.57000732421875,271.95001220703125,266.0299987792969,269.3900146484375,268.5813293457031,15249100,14.729000091552734,14.873250007629395,14.574999809265137,14.829000473022461,14.792479515075684,233868000,260.29998779296875,264.89666748046875,258.75665283203125,262.4599914550781,262.4599914550781,53871300,389.5899963378906,391.5199890136719,387.739990234375,390.7200012207031,370.2528991699219,59712800
2021-02-19 00:00:00+00:00,94.5,100.80000305175781,91.45899963378906,96.37200164794922,96.37200164794922,11531000,269.8599853515625,270.2699890136719,260.1499938964844,261.55999755859375,260.77484130859375,25622600,15.024499893188477,15.177000045776367,14.846750259399414,14.92650032043457,14.889739036560059,271724000,265.0,265.5966796875,259.1233215332031,260.4333190917969,260.4333190917969,56874900,392.07000732421875,392.3800048828125,389.54998779296875,390.0299987792969,369.5990295410156,83241000
2021-02-22 00:00:00+00:00,87.0999984741211,93.22799682617188,86.5,87.5999984741211,87.5999984741211,7659000,257.95001220703125,263.07000732421875,257.5299987792969,260.3299865722656,259.54852294921875,17434900,14.774749755859375,15.13325023651123,14.324999809265137,14.35575008392334,14.320394515991211,325884000,254.2133331298828,256.1666564941406,236.73333740234375,238.1666717529297,238.1666717529297,111809100,387.05999755859375,389.6199951171875,386.739990234375,387.0299987792969,366.75616455078125,67414200
2021-02-23 00:00:00+00:00,80.0009994506836,80.15799713134766,66.0,69.12300109863281,69.12300109863281,18755000,259.5,267.4599914550781,254.9600067138672,265.8599853515625,265.0619201660156,21924600,14.075249671936035,14.238750457763672,13.38949966430664,14.142000198364258,14.107170104980469,391780000,220.7100067138672,237.8699951171875,206.3333282470703,232.94667053222656,232.94667053222656,199820700,384.6600036621094,388.95001220703125,380.20001220703125,387.5,367.2016296386719,107284100
2021-02-24 00:00:00+00:00,73.4000015258789,82.21499633789062,71.58799743652344,81.76899719238281,81.76899719238281,12005000,262.3299865722656,266.3800048828125,258.3900146484375,264.30999755859375,263.5165710449219,15736100,14.122750282287598,14.506750106811523,13.755999565124512,14.49899959564209,14.46329116821289,448320000,237.28334045410156,248.3333282470703,231.38999938964844,247.33999633789062,247.33999633789062,110301000,386.3299865722656,392.2300109863281,385.2699890136719,391.7699890136719,371.2478942871094,72433900
2021-02-25 00:00:00+00:00,84.09400177001953,84.5,72.61000061035156,73.16100311279297,73.16100311279297,7841000,262.29998779296875,266.94000244140625,254.0399932861328,254.69000244140625,253.9254608154297,19053100,14.045499801635742,14.374750137329102,13.2162504196167,13.307499885559082,13.274725914001465,824436000,242.0500030517578,245.73666381835938,223.52667236328125,227.4066619873047,227.4066619873047,117071700,390.4100036621094,391.8800048828125,380.7799987792969,382.3299865722656,362.3023681640625,146670500
2021-02-26 00:00:00+00:00,68.71199798583984,80.40599822998047,68.11399841308594,75.04100036621094,75.04100036621094,11784000,256.4700012207031,265.54998779296875,256.4700012207031,257.6199951171875,256.8466491699219,26619500,13.7524995803833,13.854499816894531,13.361000061035156,13.714500427246094,13.680724143981934,500932000,233.3333282470703,235.56666564941406,219.836669921875,225.1666717529297,225.1666717529297,123267600,384.3500061035156,385.5799865722656,378.2300109863281,380.3599853515625,360.43560791015625,152701600
2021-03-01 00:00:00+00:00,79.83999633789062,80.5,75.88800048828125,78.24400329589844,78.24400329589844,7608000,260.82000732421875,266.6499938964844,257.8999938964844,264.9100036621094,264.1147766113281,22157300,13.875,13.925000190734863,13.553250312805176,13.841750144958496,13.807660102844238,353184000,230.0366668701172,239.6666717529297,228.35000610351562,239.47666931152344,239.47666931152344,81408600,385.5899963378906,390.9200134277344,380.57000732421875,389.5799865722656,369.1725769042969,105348800
2021-03-02 00:00:00+00:00,81.51000213623047,81.7490005493164,74.10700225830078,74.8499984741211,74.8499984741211,6440000,265.7799987792969,266.7099914550781,258.6499938964844,259.0,258.2225036621094,15191700,13.899999618530273,13.920499801635742,13.395999908447266,13.40625,13.373231887817383,264116000,239.42666625976562,240.3699951171875,228.3333282470703,228.81333923339844,228.81333923339844,71196600,389.82000732421875,390.07000732421875,386.0,386.5400085449219,366.2919006347656,79595300
2021-03-03 00:00:00+00:00,78.1780014038086,79.80000305175781,72.78099822998047,73.15699768066406,73.15699768066406,7721000,260.2900085449219,260.989990234375,255.10000610351562,255.41000366210938,254.64329528808594,15513500,13.426250457763672,13.451499938964844,12.798749923706055,12.804750442504883,12.773213386535645,377592000,229.3300018310547,233.56666564941406,217.23666381835938,217.73333740234375,217.73333740234375,90624000,385.7900085449219,386.8299865722656,381.30999755859375,381.4200134277344,361.4400939941406,119940200
2021-03-04 00:00:00+00:00,71.2979965209961,73.79900360107422,61.0,64.56600189208984,64.56600189208984,12206000,256.4700012207031,266.489990234375,253.5,257.6400146484375,256.8666076660156,31626500,12.800749778747559,12.975000381469727,12.083749771118164,12.37024974822998,12.339784622192383,573344000,218.60000610351562,222.81666564941406,200.0,207.14666748046875,207.14666748046875,197758500,381.2200012207031,384.0,371.8800048828125,376.70001220703125,356.96734619140625,183433000
2021-03-05 00:00:00+00:00,65.76499938964844,66.30000305175781,53.72200012207031,62.02399826049805,62.02399826049805,13548000,260.6700134277344,265.45001220703125,255.61000061035156,264.2799987792969,263.4866638183594,26820100,12.550000190734863,12.550000190734863,11.67924976348877,12.46150016784668,12.43080997467041,542840000,208.68666076660156,209.27999877929688,179.8300018310547,199.31666564941406,199.31666564941406,268189500,380.4599914550781,384.760009765625,372.6400146484375,383.6300048828125,363.5342712402344,152039600
2021-03-08 00:00:00+00:00,64.5009994506836,66.94599914550781,61.70000076293945,62.41899871826172,62.41899871826172,6721000,265.54998779296875,265.5799865722656,255.0500030517578,255.30999755859375,254.54359436035156,18391800,12.449999809265137,12.4712495803833,11.566499710083008,11.593250274658203,11.564697265625,543112000,200.18333435058594,206.7100067138672,186.26333618164062,187.6666717529297,187.6666717529297,155361000,384.6600036621094,387.67999267578125,381.4200134277344,381.7200012207031,361.724365234375,123149200
2021-03-09 00:00:00+00:00,68.65699768066406,73.5479965209961,68.17500305175781,71.5989990234375,71.5989990234375,8736000,261.17999267578125,268.5299987792969,259.80999755859375,265.739990234375,264.9422912597656,22039700,12.130249977111816,12.61674976348877,12.059249877929688,12.52025032043457,12.493724822998047,521824000,202.72666931152344,226.02999877929688,198.40333557128906,224.52667236328125,224.52667236328125,202569900,385.8500061035156,389.9100036621094,385.30999755859375,387.1700134277344,366.88885498046875,113633600
2021-03-10 00:00:00+00:00,75.0,75.90299987792969,71.0999984741211,75.65499877929688,75.65499877929688,6430000,268.6400146484375,268.9700012207031,262.8699951171875,264.8999938964844,264.10479736328125,14210300,12.840499877929688,12.979999542236328,12.457500457763672,12.468250274658203,12.441837310791016,384376000,233.43333435058594,239.28334045410156,218.35333251953125,222.68666076660156,222.68666076660156,181817100,389.69000244140625,391.3999938964844,388.1700134277344,389.5799865722656,369.1725769042969,109899400
2021-03-11 00:00:00+00:00,77.5,80.5,76.11299896240234,80.375,80.375,5285000,268.1099853515625,277.8999938964844,267.82000732421875,273.8800048828125,273.057861328125,21834000,12.949999809265137,13.046250343322754,12.73449993133545,12.993499755859375,12.965972900390625,299916000,233.13333129882812,234.1666717529297,225.72666931152344,233.1999969482422,233.1999969482422,108761700,392.2300109863281,395.6499938964844,391.739990234375,393.5299987792969,372.91571044921875,86245000
2021-03-12 00:00:00+00:00,75.9800033569336,81.0,75.00299835205078,78.4000015258789,78.4000015258789,4676000,269.1400146484375,269.739990234375,264.0199890136719,268.3999938964844,267.5942687988281,20600200,12.648249626159668,12.888750076293945,12.59000015258789,12.855999946594238,12.828763961791992,243964000,223.3333282470703,231.6266632080078,222.04666137695312,231.2433319091797,231.2433319091797,100751400,392.07000732421875,394.2099914550781,391.20001220703125,394.05999755859375,373.4179382324219,64653600
2021-03-15 00:00:00+00:00,78.83300018310547,80.9000015258789,76.36699676513672,76.9010009765625,76.9010009765625,4375000,269.0799865722656,275.9599914550781,268.5,273.75,272.9282531738281,16844800,12.864749908447266,13.20674991607666,12.767250061035156,13.19124984741211,13.163302421569824,221988000,231.3633270263672,237.72666931152344,228.01333618164062,235.97999572753906,235.97999572753906,88006800,394.3299865722656,396.69000244140625,392.0299987792969,396.4100036621094,375.64483642578125,73427200
2021-03-16 00:00:00+00:00,75.87899780273438,77.0,70.14299774169922,72.42900085449219,72.42900085449219,4151000,276.0799865722656,282.1400146484375,274.79998779296875,279.2799987792969,278.441650390625,22437700,13.356499671936035,13.512499809265137,13.11674976348877,13.291250228881836,13.263094902038574,272128000,234.4499969482422,235.97332763671875,223.6666717529297,225.6266632080078,225.6266632080078,96587100,397.07000732421875,397.8299865722656,395.0799865722656,395.9100036621094,375.17108154296875,73722500
2021-03-17 00:00:00+00:00,70.2229995727539,78.50700378417969,69.8270034790039,77.0989990234375,77.0989990234375,5432000,275.7099914550781,286.2300109863281,275.4100036621094,284.010009765625,283.1574401855469,21315000,13.039750099182129,13.45324993133545,12.989500045776367,13.3412504196167,13.312987327575684,243864000,218.9566650390625,234.57666015625,217.00332641601562,233.93666076660156,233.93666076660156,121117500,394.5299987792969,398.1199951171875,393.29998779296875,397.260009765625,376.4503479003906,97959300
2021-03-18 00:00:00+00:00,75.4520034790039,80.89900207519531,72.8010025024414,73.20500183105469,73.20500183105469,6195000,279.8699951171875,285.19000244140625,278.2799987792969,278.6199951171875,277.7835998535156,18728300,13.136500358581543,13.184000015258789,12.717000007629395,12.72249984741211,12.695547103881836,293896000,228.09666442871094,229.7433319091797,217.3333282470703,217.72000122070312,217.72000122070312,99674400,394.4800109863281,396.7200012207031,390.75,391.4800109863281,370.9731140136719,115349100
2021-03-19 00:00:00+00:00,74.9530029296875,78.5270004272461,71.4540023803711,77.7040023803711,77.7040023803711,9565000,281.2200012207031,292.79998779296875,281.20001220703125,290.1099853515625,289.2391357421875,38930500,12.75,12.921500205993652,12.612500190734863,12.845749855041504,12.818534851074219,299208000,215.53334045410156,219.07666015625,208.2066650390625,218.2899932861328,218.2899932861328,128682000,389.8800048828125,391.57000732421875,387.1499938964844,389.4800109863281,370.28668212890625,113624500
2021-03-22 00:00:00+00:00,76.72000122070312,77.5,72.1500015258789,72.45600128173828,72.45600128173828,4988000,290.45001220703125,299.7099914550781,286.75,293.5400085449219,292.6588439941406,28273100,12.912750244140625,13.394499778747559,12.906749725341797,13.186249732971191,13.15831470489502,297804000,228.19667053222656,233.2066650390625,222.9166717529297,223.3333282470703,223.3333282470703,118536600,390.0299987792969,394.07000732421875,389.9700012207031,392.5899963378906,373.2433776855469,73778600
2021-03-23 00:00:00+00:00,71.68099975585938,73.53500366210938,67.0009994506836,67.72100067138672,67.72100067138672,7169000,293.1499938964844,298.0,289.80999755859375,290.6300048828125,289.757568359375,23000900,13.254249572753906,13.344499588012695,13.021249771118164,13.07075023651123,13.043060302734375,222048000,225.2566680908203,225.93333435058594,219.1699981689453,220.72000122070312,220.72000122070312,91475700,391.9100036621094,393.4599914550781,388.6600036621094,389.5,370.30572509765625,90686600
2021-03-24 00:00:00+00:00,70.53199768066406,71.05000305175781,61.52199935913086,62.15700149536133,62.15700149536133,7068000,291.0,291.7200012207031,281.1600036621094,282.1400146484375,281.2930603027344,18675000,13.151249885559082,13.159250259399414,12.636750221252441,12.642999649047852,12.616214752197266,245840000,222.6366729736328,222.67333984375,210.0366668701172,210.08999633789062,210.08999633789062,101385600,391.0,392.75,387.4700012207031,387.5199890136719,368.4232482910156,97588600
2021-03-25 00:00:00+00:00,58.06999969482422,62.641998291015625,56.599998474121094,62.090999603271484,62.090999603271484,8816000,280.9800109863281,288.05999755859375,277.75,278.739990234375,277.9032287597656,24505600,12.499500274658203,12.714750289916992,12.272000312805176,12.535249710083008,12.50869369506836,295144000,204.3333282470703,215.1666717529297,203.1666717529297,213.4633331298828,213.4633331298828,117674700,385.9800109863281,390.54998779296875,383.8999938964844,389.70001220703125,370.495849609375,116128600
2021-03-26 00:00:00+00:00,62.599998474121094,64.2300033569336,60.03799819946289,62.400001525878906,62.400001525878906,5241000,278.29998779296875,284.5,277.7699890136719,283.0199890136719,282.17041015625,17629200,12.554499626159668,12.856249809265137,12.373499870300293,12.839249610900879,12.812050819396973,363968000,213.9566650390625,214.60667419433594,199.9633331298828,206.23666381835938,206.23666381835938,101558400,390.92999267578125,396.4100036621094,390.2900085449219,395.9800109863281,376.4663391113281,114409100
